jobID,appName,start,end,duration (s)
69.0,cudasdk_radixSortThrust,1538442107.089014,1538442110.412313,3.323298931121826
70.0,cudasdk_dxtc,1538442110.416095,1538442110.902667,0.4865720272064209
71.0,cudasdk_boxFilterNPP,1538442110.906315,1538442111.394993,0.488677978515625
72.0,cudasdk_concurrentKernels,1538442111.39805,1538442111.864008,0.4659578800201416
73.0,cudasdk_lineOfSight,1538442111.867269,1538442112.398369,0.5311000347137451
74.0,shoc_lev1BFS,1538442112.401397,1538442112.870102,0.4687049388885498
75.0,cudasdk_eigenvalues,1538442112.873284,1538442114.328526,1.4552419185638428
76.0,rodinia_lud,1538442114.33217,1538442114.788543,0.4563729763031006
77.0,rodinia_b+tree,1538442114.791811,1538442117.010512,2.218701124191284
78.0,cudasdk_threadFenceReduction,1538442117.014103,1538442117.491451,0.47734808921813965
