timestamp, utilization.gpu [%]
2018/10/11 10:37:42.829, 0 %
2018/10/11 10:37:42.830, 0 %
2018/10/11 10:37:42.832, 0 %
2018/10/11 10:37:43.833, 0 %
2018/10/11 10:37:43.834, 0 %
2018/10/11 10:37:43.836, 0 %
2018/10/11 10:37:43.837, 0 %
2018/10/11 10:37:43.839, 0 %
2018/10/11 10:37:43.841, 0 %
2018/10/11 10:37:43.843, 13 %
2018/10/11 10:37:43.845, 0 %
2018/10/11 10:37:43.846, 0 %
2018/10/11 10:37:43.848, 0 %
2018/10/11 10:37:43.849, 0 %
2018/10/11 10:37:43.851, 0 %
2018/10/11 10:37:44.852, 0 %
2018/10/11 10:37:44.853, 0 %
2018/10/11 10:37:44.854, 0 %
2018/10/11 10:37:44.854, 0 %
2018/10/11 10:37:44.854, 0 %
2018/10/11 10:37:44.855, 0 %
2018/10/11 10:37:44.855, 100 %
2018/10/11 10:37:44.856, 0 %
2018/10/11 10:37:44.856, 0 %
2018/10/11 10:37:44.857, 0 %
2018/10/11 10:37:44.857, 0 %
2018/10/11 10:37:44.857, 0 %
2018/10/11 10:37:45.858, 0 %
2018/10/11 10:37:45.859, 0 %
2018/10/11 10:37:45.859, 0 %
2018/10/11 10:37:45.859, 0 %
2018/10/11 10:37:45.860, 0 %
2018/10/11 10:37:45.860, 0 %
2018/10/11 10:37:45.860, 100 %
2018/10/11 10:37:45.861, 0 %
2018/10/11 10:37:45.861, 0 %
2018/10/11 10:37:45.862, 0 %
2018/10/11 10:37:45.862, 0 %
2018/10/11 10:37:45.862, 0 %
2018/10/11 10:37:46.863, 0 %
2018/10/11 10:37:46.863, 0 %
2018/10/11 10:37:46.864, 0 %
2018/10/11 10:37:46.870, 0 %
2018/10/11 10:37:46.871, 0 %
2018/10/11 10:37:46.872, 0 %
2018/10/11 10:37:46.873, 100 %
2018/10/11 10:37:46.873, 0 %
2018/10/11 10:37:46.875, 0 %
2018/10/11 10:37:46.876, 0 %
2018/10/11 10:37:46.887, 0 %
2018/10/11 10:37:46.888, 0 %
2018/10/11 10:37:47.891, 0 %
2018/10/11 10:37:47.892, 0 %
2018/10/11 10:37:47.893, 0 %
2018/10/11 10:37:47.893, 0 %
2018/10/11 10:37:47.894, 0 %
2018/10/11 10:37:47.895, 0 %
2018/10/11 10:37:47.896, 100 %
2018/10/11 10:37:47.897, 0 %
2018/10/11 10:37:47.897, 0 %
2018/10/11 10:37:47.898, 0 %
2018/10/11 10:37:47.900, 0 %
2018/10/11 10:37:47.901, 0 %
2018/10/11 10:37:48.903, 0 %
2018/10/11 10:37:48.915, 0 %
2018/10/11 10:37:48.915, 0 %
2018/10/11 10:37:48.916, 0 %
2018/10/11 10:37:48.916, 0 %
2018/10/11 10:37:48.917, 0 %
2018/10/11 10:37:48.917, 100 %
2018/10/11 10:37:48.918, 0 %
2018/10/11 10:37:48.918, 0 %
2018/10/11 10:37:48.919, 0 %
2018/10/11 10:37:48.920, 0 %
